id,user_id,map_name,map_number,duration_seconds,consumptions,max_health_end,damage_received,death_type,decision,completed,played_at
e7d96c97-7d03-462c-b06a-7de60d99f7fb,e69baf52-6a9b-4c86-b32b-27fbde6573f7,Calle Vacía,1,205,1,11,28,colapso,,true,2025-04-13T14:24:37.328837+00:00
97529fdd-0845-459b-9a83-2ae5566b2074,e69baf52-6a9b-4c86-b32b-27fbde6573f7,Refugio,5,223,5,1,30,sobredosis,,true,2025-04-22T20:39:02.960612+00:00
8f095292-33aa-4242-a5ea-95130ed6c9f2,e69baf52-6a9b-4c86-b32b-27fbde6573f7,Calle Vacía,1,119,5,67,32,,,true,2025-04-24T10:24:44.218713+00:00
a91b9003-c6aa-4fcc-89d5-71eba222d069,e69baf52-6a9b-4c86-b32b-27fbde6573f7,Calle Vacía,1,73,1,54,61,,,true,2025-04-26T04:13:13.132553+00:00
933461e1-52da-4aaa-8770-bcfddac37283,e69baf52-6a9b-4c86-b32b-27fbde6573f7,Refugio,5,573,1,80,22,,,true,2025-04-28T14:14:08.571431+00:00
d6f97e75-e453-4b9b-9464-3916a0edba04,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,384,3,14,5,enemigos,,true,2025-02-14T00:29:00+00:00
ac44ffdb-2dc4-439d-b0a5-b54f24372117,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,148,2,85,36,,,true,2025-02-14T03:23:31.38042+00:00
b4383713-50bb-421b-94d9-915e046dbccb,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,317,1,14,25,sobredosis,,true,2025-02-18T12:10:42.441686+00:00
93bdb781-183c-4e85-978a-702b9cc7c83e,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,416,4,7,7,abstinencia,,true,2025-02-19T14:44:41.815149+00:00
2aa09ccd-7a46-4439-8e74-b0935b9abe86,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Recuerdo,6,445,5,20,34,caidas,,true,2025-02-19T19:57:39.05273+00:00
b418266a-763c-4c30-bfbf-b3e946980f7c,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,161,0,28,53,colapso,,true,2025-02-22T19:08:55.256859+00:00
d44141bf-4613-4733-9089-c14fb08aada1,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,210,1,24,53,abstinencia,,true,2025-02-25T09:51:24.208457+00:00
330354a8-299a-4a22-880b-b1d079128444,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,445,3,16,51,colapso,,true,2025-02-25T19:33:42.06453+00:00
5b453112-9ab4-44c9-986b-bbb93303bf5c,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Callejón,4,512,5,3,57,colapso,,true,2025-03-03T18:53:45.368245+00:00
65375ba5-fc08-49da-909a-8f5cf265acd1,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Recuerdo,6,184,3,92,99,,,true,2025-03-06T20:45:13.093539+00:00
6f14a19a-ba17-492c-b4d0-b1b0db433d34,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,453,0,95,18,,,true,2025-03-07T23:07:26.563079+00:00
0dec6898-cfa8-40cb-bd0f-cfc56889e625,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,405,3,7,0,colapso,,true,2025-03-09T04:19:58.406896+00:00
4fc5fae1-2d2e-4dd6-826a-45e5aabb75f4,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,485,4,92,63,,,true,2025-03-10T13:11:06.494567+00:00
d1264244-28ae-49d0-be65-988b78b2ae3f,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,278,3,79,72,,,true,2025-03-11T19:27:37.960095+00:00
cf9000bd-8a32-4d04-86ca-1bcb95b76525,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,110,4,9,2,sobredosis,,true,2025-03-14T21:43:24.253903+00:00
5a3eee41-8c7c-4949-b5fe-1e4f0e5a0663,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,503,3,6,35,enemigos,,true,2025-03-20T09:48:06.024554+00:00
298a975d-de3c-4598-a280-c95fba603cd4,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,508,2,72,58,,,true,2025-03-21T18:09:09.807393+00:00
01633b55-ee0f-42d5-8a4f-427ad6f38cb9,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Callejón,4,317,1,79,0,,,true,2025-03-23T01:19:01.053466+00:00
675ac972-95f9-415e-838b-ae15eaec1baf,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,421,3,29,5,abstinencia,,true,2025-03-23T14:32:48.467451+00:00
0bca1e06-457d-4e8d-9ca1-94aea56e6069,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Callejón,4,589,1,18,79,caidas,,true,2025-03-24T21:18:25.58175+00:00
26795d2a-60cf-480b-b508-d094dc90deca,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Callejón,4,353,4,45,35,,,true,2025-03-27T13:55:37.658772+00:00
fc5c26a1-841f-4994-89e6-744a1fa01d3f,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Recuerdo,6,482,4,19,83,caidas,,true,2025-03-30T04:30:19.288167+00:00
0c2fbcd6-1163-476e-aafa-363ef82a7ad2,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Habitación,2,558,3,90,90,,,true,2025-03-31T03:47:03.000648+00:00
c400cad1-f4c4-4866-b67c-458418d5e57f,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,406,5,59,36,,,true,2025-04-05T19:17:05.444903+00:00
bc922ba1-186a-4cf9-b6cf-bbeed38313e6,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,529,2,5,54,sobredosis,,true,2025-04-09T08:03:18.924208+00:00
df15d8f9-0035-4999-b9f6-2d66b282195b,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,594,3,73,89,,,true,2025-04-14T08:54:14.793871+00:00
1a1164a8-af10-4ed4-9473-f718a584cb77,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Callejón,4,528,5,27,2,caidas,,true,2025-04-19T03:35:28.94364+00:00
2106bace-86b0-40a5-8c31-b9d88770c086,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Hospital,3,112,1,64,86,,,true,2025-04-21T01:14:45.315844+00:00
dbe85fbc-e1e9-48f0-98e6-6a78f9775d69,3df0a47c-646a-4356-bc4d-ec8632b8efe4,Calle Vacía,1,165,1,0,74,enemigos,,true,2025-04-21T21:53:09.61693+00:00
f8b4e93f-fa75-4889-b524-c96d104d29b9,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,354,0,69,74,,,true,2025-04-13T11:01:00+00:00
5551c24d-af83-49ef-9a7c-2ae64ccb7bf0,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,357,2,23,64,caidas,,true,2025-04-14T07:23:23.456095+00:00
9126efcc-0153-41b0-b707-e20d61603f85,a0c13d80-878e-4401-85da-708a11f25a4d,Callejón,4,576,2,17,41,caidas,,true,2025-04-18T15:33:38.419812+00:00
7ef8bff2-747e-4cfa-b798-a73dccaede38,a0c13d80-878e-4401-85da-708a11f25a4d,Refugio,5,319,5,5,1,enemigos,,true,2025-04-21T05:29:44.227563+00:00
6c1ac395-bdc3-4ff5-99ee-0a653c28759a,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,217,4,8,42,sobredosis,,true,2025-04-21T10:33:54.6263+00:00
c088feb1-95fe-48e1-8f26-a6ae3fd949a3,a0c13d80-878e-4401-85da-708a11f25a4d,Callejón,4,427,3,11,99,enemigos,,true,2025-04-21T22:42:06.483274+00:00
ee482c5b-6042-4cb8-a45a-31726ce9d1b3,a0c13d80-878e-4401-85da-708a11f25a4d,Recuerdo,6,194,0,72,51,,,true,2025-04-22T14:28:58.535844+00:00
f87cf3b8-a75b-4b9f-9083-727ea60729be,a0c13d80-878e-4401-85da-708a11f25a4d,Recuerdo,6,65,1,50,99,,,true,2025-04-23T22:14:46.4905+00:00
cc7d4d28-f2c3-41a5-9921-687e9bafdd1e,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,233,3,65,13,,,true,2025-04-25T02:18:20.469427+00:00
e2b536cf-6554-40a8-aae5-17843ce62f85,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,548,2,95,86,,,true,2025-04-27T22:12:28.401324+00:00
1d981cf7-22c9-4952-9326-4ded4cee981e,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,400,0,73,31,,,true,2025-05-01T20:38:59.837958+00:00
4c5a2729-d161-4a04-bb17-a30546e6dc82,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,486,5,16,13,caidas,,true,2025-05-02T21:49:20.521938+00:00
ebc096d3-542f-4841-852a-f463c826bd0b,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,385,4,19,33,colapso,,true,2025-05-07T14:07:08.558058+00:00
63ac6085-da52-4931-860d-8427992817e4,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,380,2,15,97,abstinencia,,true,2025-05-07T17:28:20.747609+00:00
ed7f3553-eada-4cdf-9947-a00199c92633,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,552,0,42,33,,,true,2025-05-11T23:53:12.344003+00:00
6568baf3-540b-42ff-a5cd-2429002b41ad,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,192,5,90,67,,,true,2025-05-13T23:18:20.764499+00:00
fedcc275-268c-40ec-a8f4-35c1f9758be6,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,171,1,14,50,enemigos,,true,2025-05-14T19:56:43.174827+00:00
b97ec395-f356-488a-a76a-96389207776b,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,443,1,10,56,caidas,,true,2025-05-15T00:18:25.479418+00:00
09555f4d-88c6-47ea-9529-fc7124c77db8,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,221,1,75,23,,,true,2025-05-18T13:16:14.026808+00:00
cf54ae25-47ee-4c7f-9af7-84e22d76fbcf,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,250,1,12,25,enemigos,,true,2025-05-19T11:14:26.822083+00:00
19edc55c-b0d0-4427-8163-da8a6ea08866,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,218,0,27,19,abstinencia,,true,2025-05-23T11:49:53.64686+00:00
ff3a4c03-bf29-40f8-b41e-1ce1e23670c9,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,126,1,12,50,sobredosis,,true,2025-05-24T02:01:36.625946+00:00
f0f35bcc-e697-4a46-89a8-74ae9ed5da78,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,388,4,12,17,caidas,,true,2025-05-28T18:42:00.330988+00:00
87e1fe6a-843e-4ffc-bf22-f568feda2c01,a0c13d80-878e-4401-85da-708a11f25a4d,Recuerdo,6,578,5,27,14,caidas,,true,2025-05-31T12:23:35.819482+00:00
2a92b27f-c50c-4558-801c-f3a4cf23237a,a0c13d80-878e-4401-85da-708a11f25a4d,Callejón,4,223,4,25,80,caidas,,true,2025-06-01T03:23:53.601727+00:00
81752901-c427-41ad-be7f-ec6b3bacf191,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,594,3,96,56,,,true,2025-06-06T19:01:06.686499+00:00
fc4cb39a-55e1-49f5-8a92-00b5d5d531cd,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,442,3,11,75,enemigos,,true,2025-06-09T11:56:27.41607+00:00
8bc6927b-d58d-48fc-9b2e-5ba3b449d419,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,285,1,4,46,caidas,,true,2025-06-10T19:19:23.823998+00:00
3cbdcac4-4a48-4b76-afaa-fa6fe8b3e30a,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,274,1,91,32,,,true,2025-06-14T03:24:28.564545+00:00
132cba11-1fb6-4256-8f95-9d310c162d67,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,197,0,15,26,caidas,,true,2025-06-19T12:10:37.025385+00:00
21de087a-dd21-498c-ac4f-a6d26cff7e3a,a0c13d80-878e-4401-85da-708a11f25a4d,Recuerdo,6,480,5,19,18,sobredosis,,true,2025-06-20T21:30:59.722928+00:00
17ca62d3-aea8-4aa4-b871-d78a6a00e272,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,227,1,26,41,colapso,,true,2025-06-21T00:15:15.098175+00:00
702bcda6-9c66-4efd-948c-84abd66511bb,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,296,2,94,85,,,true,2025-06-21T22:43:08.469179+00:00
d188aaa1-4fb8-48b4-a050-09e30a3c3398,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,364,3,97,47,,,true,2025-06-26T10:41:41.298273+00:00
91dcda90-ec3b-434a-b0b5-5c5fba62ee96,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,357,3,57,71,,,true,2025-06-30T01:21:44.58823+00:00
c8a3431f-ce63-4da9-9e6c-90d946e24dee,a0c13d80-878e-4401-85da-708a11f25a4d,Recuerdo,6,179,1,12,13,abstinencia,,true,2025-07-02T18:16:38.925399+00:00
6d2204e5-ae83-4779-94d6-bd6f992981c9,a0c13d80-878e-4401-85da-708a11f25a4d,Callejón,4,512,2,5,87,enemigos,,true,2025-07-04T07:58:27.432495+00:00
bd6044e1-f158-4186-b517-dfafe648727b,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,313,4,100,63,,,true,2025-07-09T14:53:40.396892+00:00
355bc197-043f-42ed-a281-e29632161e02,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,428,2,69,6,,,true,2025-07-12T17:55:21.662306+00:00
6b52aaf8-3ce2-431c-9798-fd31153f8e07,a0c13d80-878e-4401-85da-708a11f25a4d,Calle Vacía,1,514,3,86,37,,,true,2025-07-14T01:02:29.705836+00:00
f455f661-aead-49ac-87d4-eb7b3cdd3188,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,101,3,8,5,sobredosis,,true,2025-07-17T07:12:56.329648+00:00
9c56006a-96d3-423a-92f8-cde018946970,a0c13d80-878e-4401-85da-708a11f25a4d,Callejón,4,327,2,47,16,,,true,2025-07-20T23:22:15.522048+00:00
cc0cf01e-7f7d-41d8-b603-5daf12c6af73,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,392,3,67,63,,,true,2025-07-21T23:40:09.959001+00:00
948d823c-65b1-423c-a785-f705b991a316,a0c13d80-878e-4401-85da-708a11f25a4d,Habitación,2,320,5,11,12,caidas,,true,2025-07-23T12:33:15.971645+00:00
8c11a48a-66d5-4135-88fa-4a0372bcb2b2,a0c13d80-878e-4401-85da-708a11f25a4d,Hospital,3,189,3,9,6,colapso,,true,2025-07-27T09:05:02.364513+00:00
cd0ec0cd-34b5-4c60-99e6-bba1384d431e,e48650d5-6f78-4519-aa73-7aa6a84df84c,Habitación,2,168,5,46,46,,,true,2025-11-01T21:17:00+00:00
2ab67478-dea6-4088-b842-92cbfe6ac57a,e48650d5-6f78-4519-aa73-7aa6a84df84c,Calle Vacía,1,101,5,89,20,,,true,2025-11-02T18:33:52.524279+00:00
f61ff0e6-4540-415d-aa4d-5575db1acde3,372c5e07-45fd-4772-98b4-a6cbe055f7c1,Habitación,2,152,3,12,64,caidas,,true,2025-09-16T19:20:00+00:00
878a769d-2fec-45e5-a326-51d0cbd4d08e,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,539,1,97,11,,,true,2026-03-29T00:05:00+00:00
12b4c06d-6d90-4424-b8f0-31263ab4fdaa,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,243,1,61,81,,,true,2026-03-29T05:54:14.801077+00:00
ac6e9838-e331-4b47-9c08-85be94e3e3f1,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,494,2,88,19,,,true,2026-03-29T13:50:04.973679+00:00
c5755f0b-34c5-4864-9b44-d928eb7cc95c,435885fc-9759-4449-9b7d-fee8fb214ceb,Recuerdo,6,166,3,50,14,,,true,2026-03-31T04:05:46.744181+00:00
dd27d152-695a-45d6-8019-0c8cf183b874,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,462,0,29,42,enemigos,,true,2026-03-31T16:03:17.238217+00:00
60f78958-1e9b-4fcb-bc0c-b5818b47e4fc,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,555,3,14,21,caidas,,true,2026-04-03T15:04:47.577253+00:00
e250c18b-fc8b-4f1c-a914-e85d0bac0ea4,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,196,5,3,61,enemigos,,true,2026-04-05T07:27:32.199623+00:00
b65be950-aa9d-405c-8d9e-a0850965e3bb,435885fc-9759-4449-9b7d-fee8fb214ceb,Recuerdo,6,452,4,1,12,sobredosis,,true,2026-04-05T09:29:30.867198+00:00
8f0dff98-e851-4a95-81a7-09cf0f0bbf3a,435885fc-9759-4449-9b7d-fee8fb214ceb,Recuerdo,6,265,5,40,50,,,true,2026-04-06T10:17:55.81945+00:00
1bfe890d-0eff-402d-853d-e82705c3e508,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,309,2,93,48,,,true,2026-04-08T16:43:23.170942+00:00
7ea3d352-a817-4398-b484-a92384867efb,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,421,3,29,84,caidas,,true,2026-04-11T05:26:02.288938+00:00
393c6ab2-2552-4211-9570-4b0b70ea25cb,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,311,2,12,96,caidas,,true,2026-04-14T10:42:54.351938+00:00
0b4c4b35-4bfa-4c7f-a12c-6b970a83172c,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,463,2,6,90,colapso,,true,2026-04-17T21:52:20.136514+00:00
1862b94f-eef0-4ed2-961a-2e62a8a617bf,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,307,5,19,60,caidas,,true,2026-04-20T04:56:07.12334+00:00
0ba2598f-894a-4919-8d48-64bace3b40f2,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,540,4,95,21,,,true,2026-04-20T13:05:31.178077+00:00
fd763077-0b73-462f-b000-ed26a2269485,435885fc-9759-4449-9b7d-fee8fb214ceb,Callejón,4,496,4,95,40,,,true,2026-04-20T15:01:45.716+00:00
300746df-71e7-4557-b0a4-e5b493c27488,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,174,5,40,32,,,true,2026-04-21T13:17:34.949321+00:00
4230779d-68c8-4bc4-a1cb-5bfe8c438cea,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,208,5,23,2,caidas,,true,2026-04-22T13:06:44.333442+00:00
dec48d8f-6289-4f87-8116-88d0ef7e7b30,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,459,0,69,58,,,true,2026-04-22T18:14:13.136884+00:00
4ca063d0-ffd2-4257-86a1-457dbf834e1d,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,363,3,0,37,abstinencia,,true,2026-04-24T05:05:10.770327+00:00
01e2b57c-4bc8-4489-9833-71f036dae30c,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,234,5,26,38,abstinencia,,true,2026-04-24T08:19:15.899688+00:00
a7989af9-da14-47e6-8646-a6f7084d2baa,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,108,0,65,60,,,true,2026-04-24T19:02:05.24685+00:00
6c94f7b4-e807-4afe-94b6-4add3fe1147d,435885fc-9759-4449-9b7d-fee8fb214ceb,Refugio,5,230,1,25,52,colapso,,true,2026-04-26T01:21:45.095764+00:00
6e947879-ecf8-4d30-b4cc-261a91d52863,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,111,1,27,77,sobredosis,,true,2026-04-26T13:14:09.636732+00:00
719e7ba3-3422-47a1-9cb6-3f6817a76551,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,136,2,28,38,enemigos,,true,2026-04-30T07:07:20.943955+00:00
2484cbf7-c7df-44ce-925c-03a92b80f954,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,275,5,73,73,,,true,2026-05-01T21:09:40.620718+00:00
dc2ff5a5-05a8-477e-83d0-11a76d28ace5,435885fc-9759-4449-9b7d-fee8fb214ceb,Callejón,4,309,4,45,42,,,true,2026-05-02T02:41:41.286441+00:00
2ca936b3-a5e2-4317-b227-d4c6ddd3c0b4,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,174,1,92,75,,,true,2026-05-05T10:55:18.237474+00:00
9e5b3859-ed2b-4563-b596-8dd506f15b6d,435885fc-9759-4449-9b7d-fee8fb214ceb,Hospital,3,223,5,18,74,sobredosis,,true,2026-05-07T18:49:17.515414+00:00
08b70eea-0c45-4859-8f77-d28dfb53c05a,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,484,3,7,44,sobredosis,,true,2026-05-10T12:47:53.098924+00:00
51259aae-fa5a-4527-a1eb-6ca81e962013,435885fc-9759-4449-9b7d-fee8fb214ceb,Callejón,4,220,3,16,44,enemigos,,true,2026-05-12T13:24:49.951614+00:00
823d3277-77d6-4bc4-8ade-6dbdda55d6fb,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,282,0,26,70,caidas,,true,2026-05-15T02:13:34.090088+00:00
8dad4d56-f067-4309-91be-e4dbcc4c5c42,435885fc-9759-4449-9b7d-fee8fb214ceb,Callejón,4,73,5,70,65,,,true,2026-05-17T09:55:02.372869+00:00
50f045da-a848-4d7f-8e25-04ff7f827fb0,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,343,1,12,29,colapso,,true,2026-05-21T04:01:56.909804+00:00
8ffd0e63-7f69-4946-ad76-d6fccd73fcd1,435885fc-9759-4449-9b7d-fee8fb214ceb,Refugio,5,336,2,49,58,,,true,2026-05-21T06:27:36.14998+00:00
d942a320-0b9b-4463-a9e1-cf0608bff7eb,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,164,0,22,5,abstinencia,,true,2026-05-21T06:44:47.842449+00:00
d21fb55d-63dc-4f3a-8e57-ff9404f60ce6,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,390,5,9,29,sobredosis,,true,2026-05-24T04:23:08.950553+00:00
01b4d952-e588-44be-9157-194fa7a7d9b8,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,499,3,27,73,abstinencia,,true,2026-05-26T00:26:59.950374+00:00
24917028-5d25-4d38-ad7a-844b9ab5e1fe,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,218,2,85,53,,,true,2026-05-26T15:56:16.151038+00:00
d63b0138-dca8-4769-ad5a-51a4826fd6d5,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,237,2,16,59,abstinencia,,true,2026-05-26T20:46:52.491974+00:00
b6d9cd1a-46cf-41b3-ab38-0b26a6b9a912,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,247,1,17,35,caidas,,true,2026-05-29T19:09:36.299914+00:00
bba99114-80a5-4ca4-87a7-52f8902000d4,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,313,3,5,84,enemigos,,true,2026-05-31T14:19:52.441754+00:00
92264a2b-5aff-4144-b6b9-ad2c29f5bb5a,435885fc-9759-4449-9b7d-fee8fb214ceb,Callejón,4,112,1,24,7,enemigos,,true,2026-06-03T22:19:08.132361+00:00
c978e23b-55d7-4b74-8c7b-66607e7a830f,435885fc-9759-4449-9b7d-fee8fb214ceb,Habitación,2,382,2,0,67,enemigos,,true,2026-06-04T03:40:38.038057+00:00
411bbbcd-2262-430a-b8ac-cf0c39d837b1,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,516,4,42,3,,,true,2026-06-05T08:55:53.972649+00:00
25745779-ec2c-4de5-a5d7-98fdaf16ebb3,435885fc-9759-4449-9b7d-fee8fb214ceb,Calle Vacía,1,388,3,10,27,caidas,,true,2026-06-05T15:24:11.920747+00:00
a9a43a59-c6ef-47e0-8f8b-b36cd6fd2b04,e8c7cbea-b0c9-4ac8-8897-e6b0b9ba00b8,Habitación,2,147,5,16,75,abstinencia,,true,2026-03-28T19:37:00+00:00
7b5f84ba-bf42-474f-b7f2-0534777307cf,e8c7cbea-b0c9-4ac8-8897-e6b0b9ba00b8,Calle Vacía,1,220,3,82,26,,,true,2026-03-29T01:30:19.653496+00:00
f9319933-3a41-416d-bb78-e6e337910dbd,711689e1-6d32-4703-bd84-3a829b998849,Hospital,3,365,4,41,96,,,true,2026-01-06T23:51:00+00:00
417b4f3a-fbce-44f0-a4a0-5ccb465bfdda,d5e23072-f835-4c10-a7c8-b3571ecc12e0,Habitación,2,338,3,55,14,,,true,2025-11-11T20:36:00+00:00
498a601f-c172-43ff-a3ec-3b241562e56c,d5e23072-f835-4c10-a7c8-b3571ecc12e0,Habitación,2,457,5,64,87,,,true,2025-11-13T11:02:03.85725+00:00
07ff7902-94f2-459c-b75e-7598b85e323f,d5e23072-f835-4c10-a7c8-b3571ecc12e0,Calle Vacía,1,319,5,18,22,sobredosis,,true,2025-11-14T21:49:19.077528+00:00
bc2c7d5a-bed9-4577-bd7e-220b0d024876,840c710b-0694-4f36-9c9e-0203010f3b70,Calle Vacía,1,354,3,27,72,sobredosis,,true,2026-05-19T01:24:00+00:00
5c4dbf05-d3b0-46fb-9a81-5e2c6910aa08,840c710b-0694-4f36-9c9e-0203010f3b70,Habitación,2,313,4,84,78,,,true,2026-05-19T04:57:49.636228+00:00
1e1e598b-bae1-4556-b0ba-907bc8c2bdc8,840c710b-0694-4f36-9c9e-0203010f3b70,Calle Vacía,1,135,0,7,75,abstinencia,,true,2026-05-20T04:06:46.114853+00:00
9a7df7dd-a4f1-4e0a-a02d-d921dcef73c8,840c710b-0694-4f36-9c9e-0203010f3b70,Hospital,3,441,4,40,59,,,true,2026-05-21T00:41:09.485203+00:00
1e8f57b8-c715-4f3c-9bba-cb7da609fdc3,840c710b-0694-4f36-9c9e-0203010f3b70,Calle Vacía,1,242,0,99,51,,,true,2026-05-21T17:02:44.728875+00:00
71f29156-eb69-41b2-b347-66d059dd8395,cf8724b7-6e31-4608-a5af-29c962ec5450,Habitación,2,256,0,28,79,abstinencia,,true,2025-09-14T22:46:00+00:00
043ae7be-db48-4753-83e4-e3ab1ae98904,d248cf24-20a7-4e98-a76d-b7ef9f280213,Habitación,2,302,2,86,96,,,true,2025-07-08T22:01:00+00:00
16f4a44f-2921-42d6-aaec-b2faf6ac2e95,41f67389-8b60-4c40-96b0-77215e47ef5f,Recuerdo,6,197,1,14,16,colapso,,true,2026-02-08T20:06:00+00:00
fd1763a5-f40b-4ffb-a004-ce557d746338,41f67389-8b60-4c40-96b0-77215e47ef5f,Hospital,3,539,1,20,8,abstinencia,,true,2026-02-17T02:28:59.460315+00:00
19b73d1c-18f5-4c38-9188-5a0b4f2c1ab8,41f67389-8b60-4c40-96b0-77215e47ef5f,Habitación,2,160,3,21,75,colapso,,true,2026-02-17T03:31:08.009216+00:00
a4736ccc-a6c6-44b2-8ff7-0f5a2fd38b62,41f67389-8b60-4c40-96b0-77215e47ef5f,Habitación,2,310,3,97,14,,,true,2026-02-22T23:03:52.641378+00:00
