id,user_id,map_name,map_number,duration_seconds,consumptions,max_health_end,damage_received,death_type,decision,completed,played_at
ae3f0cf0-93a0-4684-80d8-aa93b9a66ab7,7cadc819-53f1-482c-be57-20ea843e2415,Calle Vacía,1,186,5,26,29,abstinencia,,True,2025-09-16 22:07:00+00:00
a963f93a-ecd9-43c4-a8b7-a253077b10fb,0890c555-4dcb-4c4a-94a8-70ef01143844,Hospital,3,84,1,79,41,,,True,2025-09-07 10:26:00+00:00
c0848bc5-0f90-480f-b4d4-17b7d21cac18,a754349b-3fae-4fda-858a-30d8f114c97b,Habitación,2,337,4,6,94,abstinencia,,True,2026-06-25 02:16:00+00:00
12f801f1-ddc7-4fe8-8604-9d4af2e079fc,cee94d7b-2ace-4a3a-9fcc-fa0a772a4ad3,Calle Vacía,1,321,0,82,84,,,True,2025-04-19 20:00:00+00:00
fb0815a4-7664-47a0-94d9-92c9fd8e25b7,7b5152a0-1985-412c-8506-85f020ec5155,Calle Vacía,1,382,4,8,42,caidas,,True,2025-12-23 11:29:00+00:00
5593296d-27fc-4d20-b6d6-a2226e40bb1f,04785dfd-5b4b-4ee7-9e52-28f70825c238,Calle Vacía,1,178,4,50,32,,,True,2024-07-29 21:34:00+00:00
9e51e008-7a19-4d70-a771-89d4e0bbc7c3,46b14c1e-0edd-4aa7-918e-855931085568,Callejón,4,134,2,23,0,enemigos,,True,2025-09-23 18:46:00+00:00
1aedbea6-5dbc-41e9-81f8-7ab865177af0,bc13a627-6473-44d5-a45b-7713d33a961f,Calle Vacía,1,324,2,22,84,colapso,,True,2024-09-08 22:54:00+00:00
83baad5b-75f8-43f6-867f-07e92f6a605b,4d93e007-000f-49d5-b03f-1fcd312b506f,Calle Vacía,1,248,5,88,6,,,True,2026-06-12 23:12:00+00:00
15ee4ad8-3a87-413a-8458-03a7eb1e898e,fc16bade-e7c4-4831-9342-918f0d195b97,Habitación,2,314,0,29,10,caidas,,True,2026-03-20 23:49:00+00:00
183078a8-d8d1-4945-8f86-15da24b82df5,3f3ac9cb-97bd-4866-a47f-283adf5ad647,Refugio,5,428,3,0,3,colapso,,True,2025-02-19 13:43:00+00:00
834715b8-3737-4692-b3ac-07d6cb4ec22d,79a9df9b-89d1-4c37-b2ff-fa680aa083e3,Habitación,2,474,3,73,83,,,True,2026-04-12 23:09:00+00:00
98016a36-57aa-438d-abb4-4c3dbaed5422,5e4ebfb8-c279-49a7-a60e-f6d838799ca7,Calle Vacía,1,533,5,24,11,sobredosis,,True,2025-10-17 20:54:00+00:00
03f6f361-8e81-44bd-a3b6-3493cb2fe17f,c85d9207-d157-4fd1-8e9e-a7b2d816bebb,Habitación,2,227,0,79,60,,,True,2026-01-17 15:26:00+00:00
1d9e2e02-1ca0-4817-a4c9-ca9e4ba651e6,70943676-c8c9-4a54-a983-7addae616f07,Calle Vacía,1,90,0,0,98,sobredosis,,True,2026-07-21 09:36:00+00:00
c461bc24-ee3a-46c3-a6d9-ac2c809ba04a,bfe93845-fd4c-48e9-956e-de3f998c37e8,Calle Vacía,1,411,2,16,77,colapso,,True,2026-04-24 23:54:00+00:00
830f43b6-6754-411e-8ffe-8d09c44c32d6,e8043f64-b723-460c-851d-ede1acf237f5,Refugio,5,597,5,10,50,caidas,,True,2025-10-04 01:36:00+00:00
e0bfc9d0-826a-4d2b-b6bc-a8393f84bda9,e1e3b126-92ca-4626-b83a-472b8c645d22,Calle Vacía,1,444,1,12,34,caidas,,True,2025-09-12 01:13:00+00:00
fc234f80-5900-4355-8b56-034cf36d6696,0b8a2bac-6425-4cc6-b271-df6d102b2f3f,Calle Vacía,1,60,5,26,41,caidas,,True,2026-03-09 01:31:00+00:00
27caf9e5-1d3e-4b37-b589-468e30633098,0ad54996-7b31-420b-a849-b6c48608aa2d,Habitación,2,465,3,98,18,,,True,2024-07-15 00:56:00+00:00
5d713d18-28ea-43f2-8bc3-13705e5bada6,da41c7d1-a30b-4fed-813b-281a16189016,Hospital,3,67,4,19,91,enemigos,,True,2026-01-18 10:41:00+00:00
70c7fddb-4d6b-4472-b1a8-d27979ae8232,91b1b173-ef4b-4976-bbe4-00aa17a13819,Calle Vacía,1,489,0,9,78,colapso,,True,2026-02-22 23:43:00+00:00
8c6420b1-d0d7-479a-987d-d225badaeff2,62b30600-a14e-4194-8431-fcd3d5368b11,Hospital,3,109,2,19,89,colapso,,True,2025-09-22 00:24:00+00:00
63b1d4bf-15f1-4925-b142-65c9e346c2a4,7d5decce-0e57-4153-be7e-103dd13d7b7f,Recuerdo,6,225,1,22,26,caidas,,True,2026-02-11 11:50:00+00:00
4d62b40f-5276-46cf-b3f9-0526d38067cb,7e03fd83-f3b4-45a8-a448-bb41d210647e,Calle Vacía,1,187,3,8,89,sobredosis,,True,2025-04-12 14:11:00+00:00
9441fade-944d-4c1f-a734-ad70c0f6dba9,e06ebd4b-b101-4ab9-bb21-06482aa71c11,Habitación,2,148,0,72,62,,,True,2025-11-28 03:34:00+00:00
a7312482-0b81-4e02-b4a5-7bb926563a55,9e3a3297-cadc-446d-81be-509f334f0aaf,Callejón,4,149,0,10,65,caidas,,True,2026-05-10 17:18:00+00:00
566b5f24-38ee-445d-82c3-83d1cde93c37,3fadd5c9-75b3-45b5-a03e-86c0ceaf48f8,Calle Vacía,1,373,3,26,44,caidas,,True,2026-07-21 01:50:00+00:00
4fc56266-d0a4-416c-859f-2f0a7e3d26a6,74cc4c08-9e13-4b77-90ed-f60a1f7fa5b6,Recuerdo,6,411,2,47,99,,,True,2025-09-30 03:15:00+00:00
ca0fdab8-8458-4c6b-bb1c-101adfbfc62d,cbe85c1c-dc30-490e-96ef-feda246dbe1d,Habitación,2,576,4,16,10,caidas,,True,2025-04-02 20:33:00+00:00
86139288-b86a-41bb-a385-c48c099d7b59,c707f64d-0891-474f-9750-714e0b9c5841,Refugio,5,574,1,82,74,,,True,2026-08-01 10:54:00+00:00
50a31013-d590-46b0-a7a5-d63c865bd571,b09b0bb3-862c-44cd-8625-f876c93d686d,Hospital,3,248,0,0,2,abstinencia,,True,2025-11-27 13:01:00+00:00
91a88f58-d67f-4f4b-bd1e-bd8a319341e4,f6c826dd-a9fe-467d-b6c1-8f7cf688819b,Recuerdo,6,142,2,18,34,caidas,,True,2024-07-04 00:10:00+00:00
73044dec-09fe-45b6-aae2-babc263c5428,432df2a7-d219-4c99-8c3e-b8590bd19502,Calle Vacía,1,574,4,9,56,abstinencia,,True,2026-01-26 22:05:00+00:00
ed7d8963-8251-4a01-8762-fcc1b32b3433,7f87e769-cca1-43c2-ae6d-bd46541db7c1,Calle Vacía,1,108,5,21,60,abstinencia,,True,2025-06-16 00:20:00+00:00
43d00c79-70f2-456f-a4d2-eda2c33782ff,1acb3e34-f46f-4e0b-8fbc-d97d566b022f,Calle Vacía,1,253,3,89,59,,,True,2024-11-28 23:42:00+00:00
444d1831-93f1-4f4f-a783-5c49c20893e1,a21c2761-5cfc-4b8c-8875-4fcc2f39963d,Callejón,4,494,3,55,54,,,True,2026-05-27 12:02:00+00:00
afc7c2c4-0138-4348-8ee7-7c29420fe633,6d57e69c-0949-4062-8d55-423011b3ece4,Calle Vacía,1,584,5,3,17,colapso,,True,2026-07-10 21:11:00+00:00
19587c70-c9a3-4a1a-85f5-5be9a797f569,7be1fc78-747a-4f92-a0f2-da3359b63a65,Habitación,2,526,5,11,32,colapso,,True,2025-10-25 00:01:00+00:00
273c5a42-ea08-4ca3-8e9b-630bb48e928a,6c77ce4e-96f0-45b7-ad14-925a58fb9746,Callejón,4,244,1,2,73,enemigos,,True,2026-01-25 11:55:00+00:00
f37074f6-67ed-4a01-ba34-7c0e2b6dc8ec,dc63b615-d73a-4d2e-a68d-36bc5d4e2008,Hospital,3,342,1,8,64,enemigos,,True,2025-04-18 10:01:00+00:00
e3f299c2-03f2-4361-a926-a65334361fae,ee265cb2-898f-4bcc-ac33-356e7c736b99,Calle Vacía,1,162,0,52,13,,,True,2026-06-13 09:04:00+00:00
1e2d1ae0-1da6-4d4e-94bb-2dfe1d5dd9f9,26ad5285-7c89-47d7-829b-936ec62b9f00,Callejón,4,425,4,75,59,,,True,2025-10-07 00:32:00+00:00
e0f950ac-2fb8-48d6-973c-3753091a5dba,33c18136-d470-4506-a804-223d9694e332,Calle Vacía,1,592,3,65,91,,,True,2025-10-14 16:50:00+00:00
fe533e2c-4342-4cfb-8a5f-7a169beddf2b,b5a89277-c9d8-4d29-a51f-46e13f9fda2c,Habitación,2,351,0,64,91,,,True,2025-07-08 15:42:00+00:00
95bcb1eb-58c1-40ee-bc03-901125c02186,2ea54bb5-3ddc-447e-a3b0-0bd97abe8303,Calle Vacía,1,460,1,26,75,abstinencia,,True,2026-04-02 16:54:00+00:00
6240900a-1086-4850-a640-a716d494099d,d8875790-4b46-4f66-be74-de50d459d53d,Calle Vacía,1,196,2,92,55,,,True,2025-12-14 20:27:00+00:00
82cd0f18-c83c-432e-92b1-41b400821489,38d04d0b-ce67-4230-a6ea-20189393429c,Recuerdo,6,566,2,50,77,,,True,2026-08-05 13:38:00+00:00
2f7a798b-317d-4847-98cd-5a02697139a4,82114986-d8eb-462f-a453-23b6c73d355f,Calle Vacía,1,389,4,19,4,abstinencia,,True,2026-08-01 23:24:00+00:00
8a07f83b-da41-42f6-84cf-1c8a26b29bea,ebde3c9b-2149-42b8-8467-db095a637574,Habitación,2,586,5,25,27,colapso,,True,2025-07-06 04:22:00+00:00
529064bc-2349-4644-9e2f-81a2c2f05df3,b7cc4a33-ecfb-4349-9250-7b6fda17d73e,Callejón,4,226,2,12,50,abstinencia,,True,2026-04-28 17:15:00+00:00
71c2b3df-aab5-4ed6-9ac2-054af4e175ba,3751b77a-0141-464f-854f-303f8d2a3fe8,Habitación,2,262,0,88,95,,,True,2025-11-08 14:47:00+00:00
3978174d-e864-445a-99de-0f143f598781,e0dc95f4-4cd4-4574-809b-1b8e5e6b8d74,Recuerdo,6,169,5,2,69,caidas,,True,2025-11-28 23:26:00+00:00
c710d517-a161-4238-ac08-8c380386cd34,6cfff236-3eb9-4e32-8a74-00f39305dcaa,Habitación,2,169,0,7,65,sobredosis,,True,2025-11-30 12:25:00+00:00
5b9104a3-7e8c-4f6f-8d31-dbaf19192d8c,9b158b18-1da6-4885-926d-8a435aaded3c,Hospital,3,586,1,4,12,caidas,,True,2025-03-09 21:14:00+00:00
8f229091-606b-4b67-958e-008a60edf0fb,f427cb6e-bd31-480f-9fb6-80c66d6757e2,Habitación,2,170,2,70,51,,,True,2026-03-09 14:34:00+00:00
e3b3c169-9872-4143-adaa-fbdc46097f9a,2478843e-b97d-4c54-88ae-11dba959a6b8,Habitación,2,526,5,4,8,sobredosis,,True,2025-03-18 22:43:00+00:00
323e3a72-10b0-46f4-82b2-1a46ef818909,778dc195-89c1-48d5-bb74-27cddde4682e,Calle Vacía,1,590,0,99,94,,,True,2024-12-22 22:47:00+00:00
fc0f5749-14d1-4fb1-81f0-2d7b785c76a2,2b038fbe-73e4-4484-8a19-663c42febec2,Callejón,4,323,4,74,56,,,True,2025-06-09 02:37:00+00:00
052e8f76-547b-40f3-9aed-dc10546d3d15,54637cc9-f16b-4bbe-947b-fe6b80d0edb4,Hospital,3,66,4,10,2,enemigos,,True,2025-08-25 10:51:00+00:00
aa871eea-0e57-450a-86e5-a027f55e9189,ccc0b49e-7e9b-4e97-83a3-4e5484fa9b73,Calle Vacía,1,543,4,23,99,enemigos,,True,2025-10-21 10:12:00+00:00
de443027-5970-42b4-a02d-6bd3e2331183,2e6bc7f0-f034-455c-b964-d5438e0d4721,Habitación,2,529,2,4,5,enemigos,,True,2025-11-15 01:01:00+00:00
c7cdb579-d200-40cc-9bf8-83df1d4f863f,8fa02fec-75af-44bf-8909-062091cbd5ed,Calle Vacía,1,417,1,48,15,,,True,2026-07-07 20:00:00+00:00
71b13a7f-dfe7-4b3a-a312-409fb64620e0,a16f6441-a0d7-433a-b1c7-fc7f48439da5,Recuerdo,6,69,0,94,93,,,True,2025-10-26 23:43:00+00:00
37c3aaf2-530f-4e91-84c5-7eb6066b5073,d868e879-2e15-4889-b48c-c9711608baeb,Habitación,2,456,2,87,92,,,True,2026-08-04 21:58:00+00:00
091e8757-033c-41bc-bf67-ba5cfb991286,12c9019b-ea1a-45cf-9a44-3e0b6fcd0137,Calle Vacía,1,512,0,21,1,abstinencia,,True,2025-07-04 16:22:00+00:00
e39f6f2d-3fd0-43bc-96dd-aae09fcd9e46,be67f3af-9aa4-4cb1-9f75-2dd42afdc435,Habitación,2,72,3,72,89,,,True,2026-08-05 15:26:00+00:00
1c05ab6c-6c1e-4935-9bb1-8be48c1e51a3,aa84ec69-e699-454e-9dfe-f878c8b81814,Hospital,3,416,5,97,71,,,True,2025-02-15 20:23:00+00:00
18ab11a3-f5b4-4099-86a6-88db9204805c,fb14e33d-42eb-4a70-b37f-f52b0e052010,Hospital,3,554,2,73,58,,,True,2026-04-29 03:32:00+00:00
3f4d7442-bea0-4f12-b988-81f37a96eb80,0df34136-f1b8-4b26-be11-5784d4225220,Hospital,3,585,5,13,30,colapso,,True,2025-02-15 18:17:00+00:00
ba54c542-caf0-4adc-a4f7-a8fb02fb4518,baf8df4d-d883-43c4-9949-c988b8b6b0cd,Recuerdo,6,480,0,15,23,sobredosis,,True,2025-10-03 17:27:00+00:00
e6cff5f5-4dd8-4bf2-8269-973d5848b80f,50727620-2694-4630-a90a-f82badb15c89,Calle Vacía,1,594,3,19,53,caidas,,True,2024-12-15 22:41:00+00:00
1bc23339-e9ff-4568-b195-647c5fee3afb,e3dadf2e-b86e-42b4-8397-a672b45915a1,Hospital,3,240,5,60,55,,,True,2026-07-21 16:52:00+00:00
18b00d93-963d-46ba-b95f-7c3f8240db9e,3279fc98-8b37-4445-808f-e7af4452f339,Habitación,2,261,5,60,95,,,True,2025-02-11 01:21:00+00:00
4e8160c8-62b9-40e5-b00c-0e00905cb2f8,11cdce7b-0e3c-4b5e-9081-6db9bc68a70f,Hospital,3,540,4,100,95,,,True,2026-03-15 19:58:00+00:00
6c3f6f2a-8a35-4cfe-9e9a-e66071b2804d,bc532ca7-855f-44fa-8fa5-6abcb12bcb68,Recuerdo,6,451,4,26,36,colapso,,True,2025-08-15 21:58:00+00:00
e273d781-56f6-44fa-a9df-1f5039700db3,7497cb5e-b149-4089-bfb1-26a63226f3e8,Calle Vacía,1,289,2,72,26,,,True,2024-12-14 02:43:00+00:00
04660718-6358-49b3-aa45-1189039e827c,98e4067e-7cf9-41f0-a40c-44c5f36d2b02,Callejón,4,79,4,6,59,colapso,,True,2026-08-03 17:27:00+00:00
f68a9921-6d9b-48d4-9bc4-6a063312e9c7,7536454d-f2a3-4603-a8d8-843cce3b2e46,Hospital,3,518,4,4,74,colapso,,True,2025-12-28 17:34:00+00:00
85048de6-8b9e-44fa-b059-2a3dc443de01,80bdeb26-9775-4f26-a9b6-597a9b97d4eb,Calle Vacía,1,296,1,81,48,,,True,2025-02-25 21:36:00+00:00
47f75396-26fc-4a93-a4f3-49c0864e32d1,0b5a2c57-480d-4f21-bd73-d22a99f1fa2e,Calle Vacía,1,108,5,91,22,,,True,2025-01-28 12:21:00+00:00
f3606759-8d71-441c-9acf-bd1707752d02,6d7dbf9f-5091-4a66-8ec8-6836b240ae9f,Refugio,5,254,0,14,65,colapso,,True,2025-08-24 12:20:00+00:00
09ca3218-22c5-4fbc-9c4e-5bf34344327f,3dd82cf3-cc5e-4065-a408-3473c8f216a9,Recuerdo,6,252,2,23,30,sobredosis,,True,2025-07-18 22:25:00+00:00
86b11721-2dc8-44b6-9bcb-f67ac3110250,5655ac11-eb7e-450d-b14a-08c1b598f66d,Habitación,2,143,3,3,42,colapso,,True,2026-01-27 20:52:00+00:00
6f0cd93e-476a-4cb3-afb7-26ead431c06a,db64b404-679d-4d5d-b13b-c9c22046dd8e,Calle Vacía,1,513,3,7,61,sobredosis,,True,2025-08-16 00:03:00+00:00
ad7ccd66-1114-4edf-80b7-173d58e8ce50,943b2131-37c3-4a01-82de-321d2e973f90,Callejón,4,257,5,9,48,enemigos,,True,2026-07-26 18:01:00+00:00
2ae46614-96c8-468a-82d9-ba58667a0e7e,ec11ee9d-b825-4a68-9398-2326ca18b603,Habitación,2,594,3,4,18,abstinencia,,True,2025-06-04 20:36:00+00:00
47945fda-a79e-405d-8c86-0d8e9eec9745,f4395e19-6b79-412a-a219-2e6d1c781bbe,Recuerdo,6,340,4,89,16,,,True,2025-08-10 01:19:00+00:00
a75a0bcc-3c11-45e8-ae39-64394bb66443,322d0149-6ea4-4aba-83f1-0ed10bd67755,Recuerdo,6,526,3,79,82,,,True,2026-07-03 01:02:00+00:00
e0f3a3d0-8340-480c-ba9f-b411cf594d36,efcf6f36-f423-4627-a71e-6ab07b5f0616,Calle Vacía,1,86,1,25,63,abstinencia,,True,2025-10-05 23:40:00+00:00
89756b20-fd3d-4e6a-91d6-bffbd7ab776d,48c6ed75-af1f-43ca-8951-022865b90980,Habitación,2,281,3,53,3,,,True,2025-02-07 19:33:00+00:00
158577ef-ea58-4596-affd-e915fe719244,e35d8d1e-d8af-47da-8534-9eb4e7c44752,Calle Vacía,1,493,0,77,33,,,True,2025-10-27 22:53:00+00:00
392f54e9-9c73-4c66-ab1c-b1337c609122,67ce8695-2986-4c83-823d-742bfd2c752e,Calle Vacía,1,109,3,71,88,,,True,2025-09-12 10:38:00+00:00
57a8835f-6bdf-4176-879b-1b4f3416c88f,893c0e5d-59b3-41cd-a9d3-4f0ec5d6ffe3,Recuerdo,6,397,4,72,39,,,True,2025-04-12 20:52:00+00:00
5141d6bd-511f-4820-ba8b-ea450229838d,30477261-da3e-4ae0-90fc-8308da3be7c0,Calle Vacía,1,190,2,69,12,,,True,2026-07-19 20:42:00+00:00
830fda69-24af-4bc8-8dc0-5186a5d264b9,de626803-79a7-4f0f-a346-40492dc4ce45,Callejón,4,318,2,11,97,colapso,,True,2025-10-15 04:08:00+00:00
4fd4a7b9-7878-4cf2-9980-ad8b4df9a98b,ba1e3d8a-2ba4-40c7-869b-ea89c0f6a3a3,Refugio,5,135,5,88,3,,,True,2026-08-05 22:24:00+00:00
fc546a54-6130-4f34-9895-b772256a5dd6,62009600-6321-484c-a1d9-057cfe7611b9,Callejón,4,471,4,17,49,caidas,,True,2026-04-11 11:47:00+00:00
5bf55062-c41f-4a3f-9ed7-bb18bf41a3dd,6ff1765f-70f1-4c51-ab6d-e21519666b70,Calle Vacía,1,96,3,76,70,,,True,2025-07-06 22:45:00+00:00
9e4dd446-e965-49db-ae59-40c2295e8656,0ee4be9c-353a-461d-b129-0844145da72d,Calle Vacía,1,550,3,1,7,caidas,,True,2025-10-05 23:37:00+00:00
1ec5c217-b019-4de5-bc17-4743cd534953,3e93f53c-0f62-4c34-af66-a67d8733bbbc,Calle Vacía,1,490,3,2,77,abstinencia,,True,2026-03-08 22:30:00+00:00
a1d9fd4d-3a9d-4fc2-8349-c1ac8659a287,33d15234-8f5b-4844-a8de-3bf91c7b7831,Callejón,4,509,0,55,87,,,True,2026-08-06 11:17:00+00:00
0c3baaec-e3e4-4670-a724-f4cd662e2acd,866af673-7daf-4dd7-9e7b-beb322160082,Habitación,2,599,3,58,7,,,True,2025-04-18 10:56:00+00:00
4ce929bf-f02a-4d95-a9eb-b8f4443bc89e,7886c434-3116-4156-aa9a-3f3fdee2fc12,Calle Vacía,1,463,0,13,16,sobredosis,,True,2025-11-21 20:12:00+00:00
a31d1998-2111-477f-ae2c-a832e1e4750c,8cddedcd-5b51-4bad-b33c-d82e50e3c5af,Calle Vacía,1,302,5,18,92,colapso,,True,2025-01-24 00:53:00+00:00
e6f58ec5-980b-4114-bbd8-4a630bc206a5,5cbb0385-223f-4c3d-97fd-3d14c5b682a0,Hospital,3,444,1,71,9,,,True,2026-06-07 16:35:00+00:00
26b50125-62fa-40c7-892b-65dab71ebeaf,aa73907d-3446-4f76-b9a3-c181117a021e,Calle Vacía,1,357,0,53,99,,,True,2026-05-02 17:56:00+00:00
47a3591d-cd0b-4bcb-8ce5-8e42dbf3576e,c450597a-92e5-4900-827a-91e6e38fcf51,Habitación,2,127,0,3,45,caidas,,True,2025-12-26 22:22:00+00:00
12c5a547-1054-4451-aae2-0e237d0bcd7b,2d43abbf-6110-40f3-8d1d-94d7dd14e7fe,Hospital,3,545,2,19,90,enemigos,,True,2025-10-21 15:58:00+00:00
677bb324-e977-4b1c-a9b4-ac99cb2cf5fa,cee0fe79-391c-471f-949a-0552ea127c76,Habitación,2,540,5,22,10,caidas,,True,2025-11-06 22:07:00+00:00
87c38774-6930-4c5c-97e8-71c6983823d3,caf778d7-a212-4c36-8522-8cc74673c01c,Habitación,2,295,3,28,87,caidas,,True,2026-06-28 18:26:00+00:00
fd85e5da-b713-4fef-811f-b88e05e98181,711032cf-ab55-4648-9a77-0ad6bc668ba5,Callejón,4,462,4,26,40,colapso,,True,2025-09-26 14:55:00+00:00
f35d4c7c-bb73-407d-9d0d-0a2a7b978583,36cc0025-330e-4172-8b8b-7e872e6193af,Hospital,3,322,4,8,78,abstinencia,,True,2025-06-14 01:08:00+00:00
282d978b-b1db-4de7-972a-e765df69fc80,eb277454-d887-4ce4-8fae-671d13dc64df,Callejón,4,237,3,68,67,,,True,2025-08-30 21:00:00+00:00
f2c4d923-ebc3-44d0-9893-47e009ad4dca,c9f1638f-e146-4524-b25d-85548d7f617b,Calle Vacía,1,137,2,24,99,caidas,,True,2025-08-04 23:43:00+00:00
4d47402a-3011-490b-a63e-fa55616374aa,3216e301-abfc-4596-a694-b7ea211fc96d,Recuerdo,6,100,0,12,31,sobredosis,,True,2025-01-08 23:43:00+00:00
9db1c5a7-f203-4dc3-834a-4d3a6e475c02,c741e33f-968f-4a1d-aa41-c2928e520d81,Calle Vacía,1,140,0,1,46,colapso,,True,2025-04-11 18:07:00+00:00
00a287c5-f2f7-4ada-93fa-c1e473b6d9fa,7d9a3e32-ce5c-4c3a-883f-061d8ee827c8,Habitación,2,331,3,63,67,,,True,2025-04-24 18:30:00+00:00
53c86ab8-d6d3-47d7-95a9-6bc457179457,ca880ffb-6061-4ac6-a0d4-09408cb6a586,Hospital,3,409,1,98,95,,,True,2026-04-06 19:01:00+00:00
7d447a5b-22df-456a-b24f-9de1353ca581,4b05ea7b-f895-4ad0-9a24-0ec795b780a8,Habitación,2,589,4,56,46,,,True,2026-06-04 19:49:00+00:00
e222b06d-2750-4c26-8aac-970b6f52ee14,6e5a8797-ad49-40ea-9b48-1d54be4e8dc4,Calle Vacía,1,414,5,1,73,enemigos,,True,2026-04-26 20:19:00+00:00
feb9bff7-9261-4158-a4b3-8f832866566c,19b80725-febb-4f28-b656-8f751f2bcafc,Hospital,3,123,1,13,53,sobredosis,,True,2025-10-31 22:06:00+00:00
98dd0c81-a290-4059-a474-8c4c3928f55e,d004fbd2-fccf-4d9e-8650-635f8d2aeb44,Hospital,3,329,5,84,9,,,True,2025-05-19 21:30:00+00:00
a1bdad38-4c87-4a95-aee8-c13a2fa9a7c4,7a5fce36-febd-4734-9865-ecf8ce7e52c1,Refugio,5,112,5,94,89,,,True,2026-02-12 11:35:00+00:00
16ad8de6-b8dd-4f2b-8c75-6726eddf04ef,c64ae676-6ad2-4132-aa68-cfaf7f097833,Habitación,2,323,1,23,28,sobredosis,,True,2026-01-24 21:12:00+00:00
2e62ed93-d009-4b53-9a01-d2dcec71e850,77da2864-cd1e-41cd-b673-6ec6532aab3c,Recuerdo,6,172,4,90,70,,,True,2025-09-08 16:23:00+00:00
4bd1b38c-28fd-464a-a7e3-2664de9d5bb1,737dccc3-eeb4-4abf-8d9e-3efe3ab55bf6,Refugio,5,373,2,4,11,sobredosis,,True,2026-05-31 02:22:00+00:00
e1aecabf-3052-432c-a9ee-ea5727c8c362,ee56d2dd-9e28-4943-9238-37d29524a4ef,Hospital,3,207,4,23,78,enemigos,,True,2026-02-07 01:40:00+00:00
7b305427-5838-49e0-b1bc-eb7546e594b9,0e135e87-e386-4a7f-9b84-e355bde3803c,Callejón,4,480,2,5,85,abstinencia,,True,2026-06-07 23:47:00+00:00
14ccdba8-77ee-423d-80b9-639effc07d24,0d5e8316-508c-417e-a5fe-f3c98109b7e0,Hospital,3,579,4,28,97,enemigos,,True,2026-07-24 11:56:00+00:00
640849ff-e543-483d-a066-0ccb52450710,4426f72e-631b-4a76-a045-49fa3a904cc7,Hospital,3,525,1,23,72,enemigos,,True,2025-02-16 17:12:00+00:00
b8e70699-bd2b-49bc-ac37-9f0ee40a7585,43940825-98ad-4f95-b21e-34167a1b6575,Calle Vacía,1,86,5,22,5,enemigos,,True,2025-10-26 16:10:00+00:00
57c7b16c-ba14-407b-b329-aaf8ae89d4c2,e822b42f-9b6b-4900-bdbb-2b15df8e3891,Calle Vacía,1,483,0,98,49,,,True,2025-07-03 23:20:00+00:00
cfb8052c-2b42-46f9-ae58-b392f543716f,ab2fcf40-0c3d-4060-b59b-10735b2eb8b4,Calle Vacía,1,251,0,6,98,caidas,,True,2025-01-03 12:59:00+00:00
05d6c6f2-8063-4182-8019-5145821f5af6,8fadef14-2fa6-41a9-b394-74917d597bc9,Calle Vacía,1,597,5,17,34,caidas,,True,2026-08-03 15:46:00+00:00
e536c2b7-a6b9-4d24-ad3c-857aa2ee73f2,f45a5574-93e4-46d2-be52-50064a90f85f,Habitación,2,192,5,10,7,sobredosis,,True,2025-08-25 10:58:00+00:00
8b84fe25-2dbe-4ce3-a9ef-76c1b5aaae41,f39b4f2d-7aa4-4749-aa3d-631eecae6df3,Calle Vacía,1,439,1,61,73,,,True,2026-08-01 15:11:00+00:00
4a12c47f-85de-46ac-a271-9ed0609729b2,e33b30ed-7da4-41c9-ab31-1a8c1f2412eb,Habitación,2,331,3,74,38,,,True,2024-04-18 11:54:00+00:00
28f1a13b-2907-4fb5-9664-927a121c5c0d,1631ca44-13c0-436c-aa5c-4092a4981a62,Calle Vacía,1,534,1,76,90,,,True,2026-06-04 02:28:00+00:00
d013151a-513a-4f1a-940b-daf1a98e8038,8e00bbf3-b925-4b49-955a-74477998980c,Recuerdo,6,264,4,100,0,,,True,2025-01-11 20:27:00+00:00
f2c1064b-8b40-4a3a-92d9-bb2b8975be1f,0dc5196c-1e34-4e29-b20d-525428b4f005,Hospital,3,543,0,20,97,colapso,,True,2025-11-30 12:06:00+00:00
db8d84a2-f301-4135-a7d1-0996315f2fd6,d101b65c-4adf-475e-86b9-b183ab051f53,Calle Vacía,1,82,0,12,69,colapso,,True,2026-08-04 16:43:00+00:00
d93f4ff0-23c0-4cfb-ba45-8d6172e1bc84,ce0175b5-e2da-48ab-ba90-7ca75df93fe0,Habitación,2,179,1,26,80,abstinencia,,True,2025-05-25 16:01:00+00:00
024d160e-94a1-40dd-8e6e-c9d875b810b0,761dba3b-6afd-4297-aecd-16843bb40476,Calle Vacía,1,514,3,20,45,colapso,,True,2025-08-23 09:36:00+00:00
4f9d24b2-0476-40f4-b905-aea91a1330c6,efb96118-cc00-4ee1-9bdb-12b492e2c0a7,Calle Vacía,1,247,1,47,20,,,True,2026-08-01 17:27:00+00:00
bffffb03-7ff0-41c4-88e3-527deda357e0,0211f792-a45b-4600-bc02-8598845ddf38,Calle Vacía,1,193,0,67,84,,,True,2026-04-17 22:25:00+00:00
9f63f6d1-99ca-42c9-a755-dd768d575ec4,c85a292d-f160-4e37-8478-6beaad2c6a49,Recuerdo,6,329,1,29,58,caidas,,True,2026-03-09 22:54:00+00:00
4427dda8-53ea-434a-a4dd-3533cdd80ab0,e3d32d9d-4b49-40c5-9dfb-ae296fdfcceb,Refugio,5,277,4,16,52,sobredosis,,True,2026-04-11 11:48:00+00:00
